gene_pair	Spearman	Pos/Neg	gene1_symbol	gene2_symbol	gene1_name	gene2_name
('ENSG00000145526', 'ENSG00000150275')	0.814823720391679	0	CDH18	PCDH15	cadherin 18	protocadherin related 15
('ENSG00000169760', 'ENSG00000184408')	0.8147450159447565	0	NLGN1	KCND2	neuroligin 1	potassium voltage-gated channel subfamily D member 2
('ENSG00000156687', 'ENSG00000185352')	0.8146648919800709	0	UNC5D	HS6ST3	unc-5 netrin receptor D	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000100316', 'ENSG00000149806')	0.8145864356198385	0	RPL3	FAU	ribosomal protein L3	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000105193', 'ENSG00000142676')	0.814510607906039	0	RPS16	RPL11	ribosomal protein S16	ribosomal protein L11
('ENSG00000066032', 'ENSG00000185737')	0.8144744882732471	0	CTNNA2	NRG3	catenin alpha 2	neuregulin 3
('ENSG00000139220', 'ENSG00000169760')	0.814468912775067	1	PPFIA2	NLGN1	PTPRF interacting protein alpha 2	neuroligin 1
('ENSG00000183117', 'ENSG00000185737')	0.8144324610950375	0	CSMD1	NRG3	CUB and Sushi multiple domains 1	neuregulin 3
('ENSG00000114391', 'ENSG00000198918')	0.8142732459404894	0	RPL24	RPL39	ribosomal protein L24	ribosomal protein L39
('ENSG00000136942', 'ENSG00000164587')	0.8142600252393312	0	RPL35	RPS14	ribosomal protein L35	ribosomal protein S14
('ENSG00000083845', 'ENSG00000115268')	0.8142074289500244	1	RPS5	RPS15	ribosomal protein S5	ribosomal protein S15
('ENSG00000159189', 'ENSG00000173369')	0.8141975587507766	1	C1QC	C1QB	complement C1q C chain	complement C1q B chain
('ENSG00000138326', 'ENSG00000196531')	0.8139611362503921	0	RPS24	NACA	ribosomal protein S24	nascent polypeptide associated complex subunit alpha
('ENSG00000140988', 'ENSG00000168028')	0.8139479532307036	0	RPS2	RPSA	ribosomal protein S2	ribosomal protein SA
('ENSG00000116251', 'ENSG00000233927')	0.8138226363704846	0	RPL22	RPS28	ribosomal protein L22	ribosomal protein S28
('ENSG00000122406', 'ENSG00000164587')	0.8137726330077668	0	RPL5	RPS14	ribosomal protein L5	ribosomal protein S14
('ENSG00000105193', 'ENSG00000140988')	0.813758730654208	0	RPS16	RPS2	ribosomal protein S16	ribosomal protein S2
('ENSG00000138326', 'ENSG00000148303')	0.8137415280010477	0	RPS24	RPL7A	ribosomal protein S24	ribosomal protein L7a
('ENSG00000021645', 'ENSG00000183230')	0.8137354814929677	0	NRXN3	CTNNA3	neurexin 3	catenin alpha 3
('ENSG00000149806', 'ENSG00000177954')	0.8137284837050989	0	FAU	RPS27	FAU ubiquitin like and ribosomal protein S30 fusion	ribosomal protein S27
('ENSG00000171863', 'ENSG00000177954')	0.8137156810917977	0	RPS7	RPS27	ribosomal protein S7	ribosomal protein S27
('ENSG00000148303', 'ENSG00000164587')	0.8136449775716068	0	RPL7A	RPS14	ribosomal protein L7a	ribosomal protein S14
('ENSG00000198755', 'ENSG00000198918')	0.8135600219845529	0	RPL10A	RPL39	ribosomal protein L10a	ribosomal protein L39
('ENSG00000183117', 'ENSG00000185666')	0.8135370979957974	0	CSMD1	SYN3	CUB and Sushi multiple domains 1	synapsin III
('ENSG00000105193', 'ENSG00000148303')	0.8133918995720281	0	RPS16	RPL7A	ribosomal protein S16	ribosomal protein L7a
('ENSG00000148303', 'ENSG00000171858')	0.8133808025537128	0	RPL7A	RPS21	ribosomal protein L7a	ribosomal protein S21
('ENSG00000126733', 'ENSG00000156687')	0.8133169596209145	0	DACH2	UNC5D	dachshund family transcription factor 2	unc-5 netrin receptor D
('ENSG00000122406', 'ENSG00000138326')	0.8132920657951371	0	RPL5	RPS24	ribosomal protein L5	ribosomal protein S24
('ENSG00000136942', 'ENSG00000168028')	0.8132837900057008	0	RPL35	RPSA	ribosomal protein L35	ribosomal protein SA
('ENSG00000164588', 'ENSG00000184611')	0.8132233294283563	0	HCN1	KCNH7	hyperpolarization activated cyclic nucleotide gated potassium channel 1	potassium voltage-gated channel subfamily H member 7
('ENSG00000139220', 'ENSG00000156687')	0.8131856893582106	0	PPFIA2	UNC5D	PTPRF interacting protein alpha 2	unc-5 netrin receptor D
('ENSG00000116251', 'ENSG00000138326')	0.8130001354083825	0	RPL22	RPS24	ribosomal protein L22	ribosomal protein S24
('ENSG00000171858', 'ENSG00000204628')	0.8128918127974021	0	RPS21	RACK1	ribosomal protein S21	receptor for activated C kinase 1
('ENSG00000150275', 'ENSG00000152208')	0.8128433962077052	0	PCDH15	GRID2	protocadherin related 15	glutamate ionotropic receptor delta type subunit 2
('ENSG00000072315', 'ENSG00000184984')	0.8127087820145866	0	TRPC5	CHRM5	transient receptor potential cation channel subfamily C member 5	cholinergic receptor muscarinic 5
('ENSG00000145741', 'ENSG00000196531')	0.8126660406649827	1	BTF3	NACA	basic transcription factor 3	nascent polypeptide associated complex subunit alpha
('ENSG00000149273', 'ENSG00000204628')	0.8126241155538748	0	RPS3	RACK1	ribosomal protein S3	receptor for activated C kinase 1
('ENSG00000142541', 'ENSG00000177600')	0.8126041232195348	0	RPL13A	RPLP2	ribosomal protein L13a	ribosomal protein lateral stalk subunit P2
('ENSG00000007001', 'ENSG00000185053')	0.8125381806578453	0	UPP2	SGCZ	uridine phosphorylase 2	sarcoglycan zeta
('ENSG00000169760', 'ENSG00000185008')	0.8123965553690665	0	NLGN1	ROBO2	neuroligin 1	roundabout guidance receptor 2
('ENSG00000083845', 'ENSG00000196531')	0.8123809747476554	0	RPS5	NACA	ribosomal protein S5	nascent polypeptide associated complex subunit alpha
('ENSG00000156687', 'ENSG00000185737')	0.8123244024635005	0	UNC5D	NRG3	unc-5 netrin receptor D	neuregulin 3
('ENSG00000066032', 'ENSG00000175175')	0.8123113099627861	0	CTNNA2	PPM1E	catenin alpha 2	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000115268', 'ENSG00000122406')	0.8122221579003396	0	RPS15	RPL5	ribosomal protein S15	ribosomal protein L5
('ENSG00000122406', 'ENSG00000233927')	0.8121574457186971	0	RPL5	RPS28	ribosomal protein L5	ribosomal protein S28
('ENSG00000133112', 'ENSG00000138326')	0.8121503966379007	0	TPT1	RPS24	tumor protein, translationally-controlled 1	ribosomal protein S24
('ENSG00000185352', 'ENSG00000185737')	0.8121381502199	0	HS6ST3	NRG3	heparan sulfate 6-O-sulfotransferase 3	neuregulin 3
('ENSG00000185666', 'ENSG00000186094')	0.8121291123523547	0	SYN3	AGBL4	synapsin III	AGBL carboxypeptidase 4
('ENSG00000021645', 'ENSG00000169760')	0.8121027127040877	1	NRXN3	NLGN1	neurexin 3	neuroligin 1
('ENSG00000116824', 'ENSG00000198851')	0.8120987743425835	0	CD2	CD3E	CD2 molecule	CD3 epsilon subunit of T-cell receptor complex
('ENSG00000115268', 'ENSG00000204628')	0.8120531993009656	0	RPS15	RACK1	ribosomal protein S15	receptor for activated C kinase 1
('ENSG00000150361', 'ENSG00000152214')	0.8120127174560751	0	KLHL1	RIT2	kelch like family member 1	Ras like without CAAX 2
('ENSG00000171094', 'ENSG00000186094')	0.8119820611795564	0	ALK	AGBL4	ALK receptor tyrosine kinase	AGBL carboxypeptidase 4
('ENSG00000152208', 'ENSG00000185053')	0.811966656916606	0	GRID2	SGCZ	glutamate ionotropic receptor delta type subunit 2	sarcoglycan zeta
('ENSG00000066032', 'ENSG00000187672')	0.8119327244370736	0	CTNNA2	ERC2	catenin alpha 2	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000175175', 'ENSG00000187672')	0.8118598300892027	0	PPM1E	ERC2	protein phosphatase, Mg2+/Mn2+ dependent 1E	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000140988', 'ENSG00000186468')	0.811816931742667	0	RPS2	RPS23	ribosomal protein S2	ribosomal protein S23
('ENSG00000139220', 'ENSG00000149972')	0.8117292916088832	1	PPFIA2	CNTN5	PTPRF interacting protein alpha 2	contactin 5
('ENSG00000149273', 'ENSG00000156508')	0.8116879947589909	0	RPS3	EEF1A1	ribosomal protein S3	eukaryotic translation elongation factor 1 alpha 1
('ENSG00000154162', 'ENSG00000183230')	0.8115743596647439	0	CDH12	CTNNA3	cadherin 12	catenin alpha 3
('ENSG00000105193', 'ENSG00000149806')	0.811491515966227	0	RPS16	FAU	ribosomal protein S16	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000105193', 'ENSG00000172809')	0.8114813902943511	0	RPS16	RPL38	ribosomal protein S16	ribosomal protein L38
('ENSG00000145526', 'ENSG00000151025')	0.8114654331614279	0	CDH18	GPR158	cadherin 18	G protein-coupled receptor 158
('ENSG00000136942', 'ENSG00000149273')	0.8114055598638713	0	RPL35	RPS3	ribosomal protein L35	ribosomal protein S3
('ENSG00000149273', 'ENSG00000168028')	0.8113637776530676	0	RPS3	RPSA	ribosomal protein S3	ribosomal protein SA
('ENSG00000154162', 'ENSG00000183117')	0.8113466287156533	0	CDH12	CSMD1	cadherin 12	CUB and Sushi multiple domains 1
('ENSG00000100316', 'ENSG00000136942')	0.8113067817370447	0	RPL3	RPL35	ribosomal protein L3	ribosomal protein L35
('ENSG00000154162', 'ENSG00000185737')	0.8112911407700836	0	CDH12	NRG3	cadherin 12	neuregulin 3
('ENSG00000122406', 'ENSG00000149806')	0.8112284535904872	0	RPL5	FAU	ribosomal protein L5	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000177954', 'ENSG00000198918')	0.8111956984344201	0	RPS27	RPL39	ribosomal protein S27	ribosomal protein L39
('ENSG00000173406', 'ENSG00000183230')	0.8111745786529186	0	DAB1	CTNNA3	DAB adaptor protein 1	catenin alpha 3
('ENSG00000186094', 'ENSG00000187672')	0.8110833977827139	0	AGBL4	ERC2	AGBL carboxypeptidase 4	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000066032', 'ENSG00000108684')	0.8109913436237558	0	CTNNA2	ASIC2	catenin alpha 2	acid sensing ion channel subunit 2
('ENSG00000149972', 'ENSG00000196090')	0.8109180443119197	0	CNTN5	PTPRT	contactin 5	protein tyrosine phosphatase receptor type T
('ENSG00000171858', 'ENSG00000198918')	0.8108852806649746	0	RPS21	RPL39	ribosomal protein S21	ribosomal protein L39
('ENSG00000183230', 'ENSG00000184985')	0.8108066749073632	0	CTNNA3	SORCS2	catenin alpha 3	sortilin related VPS10 domain containing receptor 2
('ENSG00000066032', 'ENSG00000185352')	0.810782544327917	0	CTNNA2	HS6ST3	catenin alpha 2	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000204257', 'ENSG00000231389')	0.8107224688306295	1	HLA-DMA	HLA-DPA1	major histocompatibility complex, class II, DM alpha	major histocompatibility complex, class II, DP alpha 1
('ENSG00000114391', 'ENSG00000177954')	0.8106873458759363	0	RPL24	RPS27	ribosomal protein L24	ribosomal protein S27
('ENSG00000171858', 'ENSG00000196531')	0.810671651701146	0	RPS21	NACA	ribosomal protein S21	nascent polypeptide associated complex subunit alpha
('ENSG00000139220', 'ENSG00000184408')	0.8106395131665908	0	PPFIA2	KCND2	PTPRF interacting protein alpha 2	potassium voltage-gated channel subfamily D member 2
('ENSG00000185666', 'ENSG00000185737')	0.8104232650246688	0	SYN3	NRG3	synapsin III	neuregulin 3
('ENSG00000149972', 'ENSG00000187672')	0.8103583100296547	0	CNTN5	ERC2	contactin 5	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000149972', 'ENSG00000185352')	0.8103540103214941	0	CNTN5	HS6ST3	contactin 5	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000183117', 'ENSG00000196090')	0.8102029116733663	0	CSMD1	PTPRT	CUB and Sushi multiple domains 1	protein tyrosine phosphatase receptor type T
('ENSG00000145526', 'ENSG00000154162')	0.8099620360637976	1	CDH18	CDH12	cadherin 18	cadherin 12
('ENSG00000105372', 'ENSG00000148303')	0.8098982453700073	0	RPS19	RPL7A	ribosomal protein S19	ribosomal protein L7a
('ENSG00000133112', 'ENSG00000156508')	0.8097525480090411	0	TPT1	EEF1A1	tumor protein, translationally-controlled 1	eukaryotic translation elongation factor 1 alpha 1
('ENSG00000105372', 'ENSG00000198755')	0.8097059819198251	0	RPS19	RPL10A	ribosomal protein S19	ribosomal protein L10a
('ENSG00000175175', 'ENSG00000186094')	0.8096276044621944	0	PPM1E	AGBL4	protein phosphatase, Mg2+/Mn2+ dependent 1E	AGBL carboxypeptidase 4
('ENSG00000083845', 'ENSG00000164587')	0.809621866330746	1	RPS5	RPS14	ribosomal protein S5	ribosomal protein S14
('ENSG00000185737', 'ENSG00000187323')	0.8094611368616866	0	NRG3	DCC	neuregulin 3	DCC netrin 1 receptor
('ENSG00000148303', 'ENSG00000167526')	0.8094297801721508	0	RPL7A	RPL13	ribosomal protein L7a	ribosomal protein L13
('ENSG00000151025', 'ENSG00000169933')	0.8093886236063244	0	GPR158	FRMPD4	G protein-coupled receptor 158	FERM and PDZ domain containing 4
('ENSG00000116251', 'ENSG00000168028')	0.809310257423191	0	RPL22	RPSA	ribosomal protein L22	ribosomal protein SA
('ENSG00000115268', 'ENSG00000142541')	0.8092532063292428	0	RPS15	RPL13A	ribosomal protein S15	ribosomal protein L13a
('ENSG00000196531', 'ENSG00000198755')	0.8091324425238852	0	NACA	RPL10A	nascent polypeptide associated complex subunit alpha	ribosomal protein L10a
('ENSG00000149806', 'ENSG00000167526')	0.809063558760093	0	FAU	RPL13	FAU ubiquitin like and ribosomal protein S30 fusion	ribosomal protein L13
('ENSG00000139220', 'ENSG00000183230')	0.8087836860217972	0	PPFIA2	CTNNA3	PTPRF interacting protein alpha 2	catenin alpha 3
('ENSG00000114391', 'ENSG00000136942')	0.8087252682088657	0	RPL24	RPL35	ribosomal protein L24	ribosomal protein L35
('ENSG00000156687', 'ENSG00000164418')	0.8087141486969595	0	UNC5D	GRIK2	unc-5 netrin receptor D	glutamate ionotropic receptor kainate type subunit 2
('ENSG00000152208', 'ENSG00000169760')	0.8087038669203653	1	GRID2	NLGN1	glutamate ionotropic receptor delta type subunit 2	neuroligin 1
('ENSG00000147403', 'ENSG00000198918')	0.8086300868564749	0	RPL10	RPL39	ribosomal protein L10	ribosomal protein L39
('ENSG00000149806', 'ENSG00000171858')	0.8086134228348139	0	FAU	RPS21	FAU ubiquitin like and ribosomal protein S30 fusion	ribosomal protein S21
('ENSG00000100316', 'ENSG00000140988')	0.8085639426726181	0	RPL3	RPS2	ribosomal protein L3	ribosomal protein S2
('ENSG00000007001', 'ENSG00000186094')	0.8085323616573041	0	UPP2	AGBL4	uridine phosphorylase 2	AGBL carboxypeptidase 4
('ENSG00000145526', 'ENSG00000169933')	0.8084709140315691	0	CDH18	FRMPD4	cadherin 18	FERM and PDZ domain containing 4
('ENSG00000007001', 'ENSG00000183117')	0.8084514283200849	0	UPP2	CSMD1	uridine phosphorylase 2	CUB and Sushi multiple domains 1
('ENSG00000136942', 'ENSG00000233927')	0.8084503239036295	0	RPL35	RPS28	ribosomal protein L35	ribosomal protein S28
('ENSG00000179603', 'ENSG00000185053')	0.8083522054401554	0	GRM8	SGCZ	glutamate metabotropic receptor 8	sarcoglycan zeta
('ENSG00000150275', 'ENSG00000186094')	0.8082637003241555	0	PCDH15	AGBL4	protocadherin related 15	AGBL carboxypeptidase 4
('ENSG00000136297', 'ENSG00000152214')	0.8082185611178643	0	MMD2	RIT2	monocyte to macrophage differentiation associated 2	Ras like without CAAX 2
('ENSG00000171858', 'ENSG00000186468')	0.8081873822705364	0	RPS21	RPS23	ribosomal protein S21	ribosomal protein S23
('ENSG00000139220', 'ENSG00000185737')	0.808165505518809	0	PPFIA2	NRG3	PTPRF interacting protein alpha 2	neuregulin 3
('ENSG00000171858', 'ENSG00000177600')	0.8081168600575863	0	RPS21	RPLP2	ribosomal protein S21	ribosomal protein lateral stalk subunit P2
('ENSG00000185737', 'ENSG00000187672')	0.8080233197700675	0	NRG3	ERC2	neuregulin 3	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000143184', 'ENSG00000143185')	0.8080205658247783	1	XCL1	XCL2	X-C motif chemokine ligand 1	X-C motif chemokine ligand 2
('ENSG00000156687', 'ENSG00000183230')	0.8079306874521406	0	UNC5D	CTNNA3	unc-5 netrin receptor D	catenin alpha 3
('ENSG00000114391', 'ENSG00000116251')	0.8079168100360317	0	RPL24	RPL22	ribosomal protein L24	ribosomal protein L22
('ENSG00000116824', 'ENSG00000167286')	0.807899390483659	0	CD2	CD3D	CD2 molecule	CD3 delta subunit of T-cell receptor complex
('ENSG00000152208', 'ENSG00000187323')	0.8078868771391143	0	GRID2	DCC	glutamate ionotropic receptor delta type subunit 2	DCC netrin 1 receptor
('ENSG00000115268', 'ENSG00000140988')	0.8078832034218335	0	RPS15	RPS2	ribosomal protein S15	ribosomal protein S2
('ENSG00000182866', 'ENSG00000198851')	0.8078370169252417	0	LCK	CD3E	LCK proto-oncogene, Src family tyrosine kinase	CD3 epsilon subunit of T-cell receptor complex
('ENSG00000196531', 'ENSG00000233927')	0.807797744676608	0	NACA	RPS28	nascent polypeptide associated complex subunit alpha	ribosomal protein S28
('ENSG00000163885', 'ENSG00000165164')	0.8076887145243871	0	CFAP100	CFAP47	cilia and flagella associated protein 100	cilia and flagella associated protein 47
('ENSG00000204592', 'ENSG00000206503')	0.8075371067031357	1	HLA-E	HLA-A	major histocompatibility complex, class I, E	major histocompatibility complex, class I, A
('ENSG00000198755', 'ENSG00000233927')	0.8075313422645627	0	RPL10A	RPS28	ribosomal protein L10a	ribosomal protein S28
('ENSG00000108684', 'ENSG00000179603')	0.8075182421315187	0	ASIC2	GRM8	acid sensing ion channel subunit 2	glutamate metabotropic receptor 8
('ENSG00000108684', 'ENSG00000150275')	0.8075137073360646	0	ASIC2	PCDH15	acid sensing ion channel subunit 2	protocadherin related 15
('ENSG00000169760', 'ENSG00000187391')	0.8074860603737081	0	NLGN1	MAGI2	neuroligin 1	membrane associated guanylate kinase, WW and PDZ domain containing 2
('ENSG00000145526', 'ENSG00000185737')	0.8073917333765998	0	CDH18	NRG3	cadherin 18	neuregulin 3
('ENSG00000152208', 'ENSG00000185737')	0.8073591946815605	0	GRID2	NRG3	glutamate ionotropic receptor delta type subunit 2	neuregulin 3
('ENSG00000072315', 'ENSG00000149488')	0.8072897703416644	0	TRPC5	TMC2	transient receptor potential cation channel subfamily C member 5	transmembrane channel like 2
('ENSG00000149972', 'ENSG00000184408')	0.8072493312623291	0	CNTN5	KCND2	contactin 5	potassium voltage-gated channel subfamily D member 2
('ENSG00000105372', 'ENSG00000204628')	0.8072482392931339	0	RPS19	RACK1	ribosomal protein S19	receptor for activated C kinase 1
('ENSG00000105193', 'ENSG00000171858')	0.8071786300239984	0	RPS16	RPS21	ribosomal protein S16	ribosomal protein S21
('ENSG00000150275', 'ENSG00000183117')	0.8070972424638387	1	PCDH15	CSMD1	protocadherin related 15	CUB and Sushi multiple domains 1
('ENSG00000116117', 'ENSG00000187391')	0.8070734266955817	0	PARD3B	MAGI2	par-3 family cell polarity regulator beta	membrane associated guanylate kinase, WW and PDZ domain containing 2
('ENSG00000148303', 'ENSG00000177600')	0.8068986550712134	0	RPL7A	RPLP2	ribosomal protein L7a	ribosomal protein lateral stalk subunit P2
('ENSG00000115268', 'ENSG00000171858')	0.8068357744778542	0	RPS15	RPS21	ribosomal protein S15	ribosomal protein S21
('ENSG00000169760', 'ENSG00000178568')	0.8067606737518069	0	NLGN1	ERBB4	neuroligin 1	erb-b2 receptor tyrosine kinase 4
('ENSG00000151025', 'ENSG00000155886')	0.8067477776566803	0	GPR158	SLC24A2	G protein-coupled receptor 158	solute carrier family 24 member 2
('ENSG00000152208', 'ENSG00000198739')	0.8067427027935112	0	GRID2	LRRTM3	glutamate ionotropic receptor delta type subunit 2	leucine rich repeat transmembrane neuronal 3
('ENSG00000182601', 'ENSG00000185053')	0.8067168952178403	0	HS3ST4	SGCZ	heparan sulfate-glucosamine 3-sulfotransferase 4	sarcoglycan zeta
('ENSG00000083845', 'ENSG00000131469')	0.8066812778093249	0	RPS5	RPL27	ribosomal protein S5	ribosomal protein L27
('ENSG00000149972', 'ENSG00000169933')	0.8065510992338203	0	CNTN5	FRMPD4	contactin 5	FERM and PDZ domain containing 4
('ENSG00000168028', 'ENSG00000233927')	0.8065276435800683	1	RPSA	RPS28	ribosomal protein SA	ribosomal protein S28
('ENSG00000151025', 'ENSG00000164588')	0.8064479620804124	0	GPR158	HCN1	G protein-coupled receptor 158	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000066032', 'ENSG00000169862')	0.8063102401305347	0	CTNNA2	CTNND2	catenin alpha 2	catenin delta 2
('ENSG00000145526', 'ENSG00000156687')	0.8062631706753525	0	CDH18	UNC5D	cadherin 18	unc-5 netrin receptor D
('ENSG00000105372', 'ENSG00000122406')	0.8062279987824588	0	RPS19	RPL5	ribosomal protein S19	ribosomal protein L5
('ENSG00000066032', 'ENSG00000169306')	0.8061872691938299	0	CTNNA2	IL1RAPL1	catenin alpha 2	interleukin 1 receptor accessory protein like 1
('ENSG00000155511', 'ENSG00000164588')	0.806158461989174	0	GRIA1	HCN1	glutamate ionotropic receptor AMPA type subunit 1	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000133112', 'ENSG00000198918')	0.8061464140587594	0	TPT1	RPL39	tumor protein, translationally-controlled 1	ribosomal protein L39
('ENSG00000108684', 'ENSG00000183230')	0.8060747795766812	0	ASIC2	CTNNA3	acid sensing ion channel subunit 2	catenin alpha 3
('ENSG00000140988', 'ENSG00000198918')	0.8060608854432876	0	RPS2	RPL39	ribosomal protein S2	ribosomal protein L39
('ENSG00000169306', 'ENSG00000185737')	0.8058172365598082	0	IL1RAPL1	NRG3	interleukin 1 receptor accessory protein like 1	neuregulin 3
('ENSG00000133112', 'ENSG00000142676')	0.8056627791991997	0	TPT1	RPL11	tumor protein, translationally-controlled 1	ribosomal protein L11
('ENSG00000183230', 'ENSG00000185352')	0.8056541417911256	0	CTNNA3	HS6ST3	catenin alpha 3	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000164587', 'ENSG00000204628')	0.8056521251095867	0	RPS14	RACK1	ribosomal protein S14	receptor for activated C kinase 1
('ENSG00000152208', 'ENSG00000185352')	0.8056352305799875	0	GRID2	HS6ST3	glutamate ionotropic receptor delta type subunit 2	heparan sulfate 6-O-sulfotransferase 3
('ENSG00000116251', 'ENSG00000198918')	0.8055507317920048	0	RPL22	RPL39	ribosomal protein L22	ribosomal protein L39
('ENSG00000154162', 'ENSG00000185053')	0.8055486823089715	0	CDH12	SGCZ	cadherin 12	sarcoglycan zeta
('ENSG00000135486', 'ENSG00000181163')	0.8055233434078445	0	HNRNPA1	NPM1	heterogeneous nuclear ribonucleoprotein A1	nucleophosmin 1
('ENSG00000149806', 'ENSG00000168028')	0.805503256334378	0	FAU	RPSA	FAU ubiquitin like and ribosomal protein S30 fusion	ribosomal protein SA
('ENSG00000116251', 'ENSG00000148303')	0.8054785111947977	0	RPL22	RPL7A	ribosomal protein L22	ribosomal protein L7a
('ENSG00000156508', 'ENSG00000186468')	0.8054407748665661	0	EEF1A1	RPS23	eukaryotic translation elongation factor 1 alpha 1	ribosomal protein S23
('ENSG00000066032', 'ENSG00000186094')	0.8054264910701117	0	CTNNA2	AGBL4	catenin alpha 2	AGBL carboxypeptidase 4
('ENSG00000152208', 'ENSG00000164418')	0.8054032214043505	0	GRID2	GRIK2	glutamate ionotropic receptor delta type subunit 2	glutamate ionotropic receptor kainate type subunit 2
('ENSG00000151025', 'ENSG00000156687')	0.8053315306994075	0	GPR158	UNC5D	G protein-coupled receptor 158	unc-5 netrin receptor D
('ENSG00000160654', 'ENSG00000198851')	0.8052401166517803	1	CD3G	CD3E	CD3 gamma subunit of T-cell receptor complex	CD3 epsilon subunit of T-cell receptor complex
('ENSG00000066032', 'ENSG00000185053')	0.8051327029950773	0	CTNNA2	SGCZ	catenin alpha 2	sarcoglycan zeta
('ENSG00000066032', 'ENSG00000145526')	0.8050473464762131	0	CTNNA2	CDH18	catenin alpha 2	cadherin 18
('ENSG00000150275', 'ENSG00000164588')	0.8050064890830798	0	PCDH15	HCN1	protocadherin related 15	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000145526', 'ENSG00000179603')	0.8049653464230457	0	CDH18	GRM8	cadherin 18	glutamate metabotropic receptor 8
('ENSG00000138326', 'ENSG00000156508')	0.8049536630112488	0	RPS24	EEF1A1	ribosomal protein S24	eukaryotic translation elongation factor 1 alpha 1
('ENSG00000164588', 'ENSG00000185053')	0.8049376369647475	0	HCN1	SGCZ	hyperpolarization activated cyclic nucleotide gated potassium channel 1	sarcoglycan zeta
('ENSG00000133112', 'ENSG00000142937')	0.8048834076640763	0	TPT1	RPS8	tumor protein, translationally-controlled 1	ribosomal protein S8
('ENSG00000183230', 'ENSG00000185053')	0.804749975913666	0	CTNNA3	SGCZ	catenin alpha 3	sarcoglycan zeta
('ENSG00000151025', 'ENSG00000185053')	0.8047497785556962	0	GPR158	SGCZ	G protein-coupled receptor 158	sarcoglycan zeta
('ENSG00000131469', 'ENSG00000136942')	0.8045937769739319	0	RPL27	RPL35	ribosomal protein L27	ribosomal protein L35
('ENSG00000198918', 'ENSG00000204628')	0.8045739970049265	0	RPL39	RACK1	ribosomal protein L39	receptor for activated C kinase 1
('ENSG00000066032', 'ENSG00000164418')	0.8045314327346256	0	CTNNA2	GRIK2	catenin alpha 2	glutamate ionotropic receptor kainate type subunit 2
('ENSG00000145242', 'ENSG00000150275')	0.8045053683517681	0	EPHA5	PCDH15	EPH receptor A5	protocadherin related 15
('ENSG00000150275', 'ENSG00000154162')	0.8045032524933436	0	PCDH15	CDH12	protocadherin related 15	cadherin 12
('ENSG00000108684', 'ENSG00000183117')	0.8044836744817617	0	ASIC2	CSMD1	acid sensing ion channel subunit 2	CUB and Sushi multiple domains 1
('ENSG00000131469', 'ENSG00000149273')	0.8043380697625182	0	RPL27	RPS3	ribosomal protein L27	ribosomal protein S3
('ENSG00000066032', 'ENSG00000183230')	0.8042890903178352	0	CTNNA2	CTNNA3	catenin alpha 2	catenin alpha 3
('ENSG00000154162', 'ENSG00000196090')	0.804245994573207	0	CDH12	PTPRT	cadherin 12	protein tyrosine phosphatase receptor type T
('ENSG00000185352', 'ENSG00000187672')	0.8042378139199425	0	HS6ST3	ERC2	heparan sulfate 6-O-sulfotransferase 3	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000142676', 'ENSG00000198755')	0.8042149275260171	0	RPL11	RPL10A	ribosomal protein L11	ribosomal protein L10a
('ENSG00000198804', 'ENSG00000198888')	0.8041277870270023	0	MT-CO1	MT-ND1	mitochondrially encoded cytochrome c oxidase I	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1
('ENSG00000154162', 'ENSG00000156687')	0.8041162946132739	0	CDH12	UNC5D	cadherin 12	unc-5 netrin receptor D
('ENSG00000105193', 'ENSG00000167526')	0.8040582814152798	0	RPS16	RPL13	ribosomal protein S16	ribosomal protein L13
('ENSG00000148948', 'ENSG00000169306')	0.8040520853684393	0	LRRC4C	IL1RAPL1	leucine rich repeat containing 4C	interleukin 1 receptor accessory protein like 1
('ENSG00000083845', 'ENSG00000171858')	0.8040275254352636	0	RPS5	RPS21	ribosomal protein S5	ribosomal protein S21
('ENSG00000108684', 'ENSG00000185053')	0.8039869966252728	0	ASIC2	SGCZ	acid sensing ion channel subunit 2	sarcoglycan zeta
('ENSG00000102879', 'ENSG00000130592')	0.8039202646732585	0	CORO1A	LSP1	coronin 1A	lymphocyte specific protein 1
('ENSG00000150275', 'ENSG00000185352')	0.8039124430188364	0	PCDH15	HS6ST3	protocadherin related 15	heparan sulfate 6-O-sulfotransferase 3
