gene_pair	Spearman	Pos/Neg	gene1_symbol	gene2_symbol	gene1_name	gene2_name
('ENSG00000171217', 'ENSG00000188771')	0.7883577376082564	0	CLDN20	PLET1	claudin 20	placenta expressed transcript 1
('ENSG00000111961', 'ENSG00000150760')	0.7883568709214743	1	SASH1	DOCK1	SAM and SH3 domain containing 1	dedicator of cytokinesis 1
('ENSG00000074054', 'ENSG00000141376')	0.788352262848028	0	CLASP1	BCAS3	cytoplasmic linker associated protein 1	BCAS3 microtubule associated cell migration factor
('ENSG00000169306', 'ENSG00000184985')	0.7883389760963946	0	IL1RAPL1	SORCS2	interleukin 1 receptor accessory protein like 1	sortilin related VPS10 domain containing receptor 2
('ENSG00000219200', 'ENSG00000254772')	0.7883212123896064	0	RNASEK	EEF1G	ribonuclease K	eukaryotic translation elongation factor 1 gamma
('ENSG00000159267', 'ENSG00000168038')	0.7883046346726734	0	HLCS	ULK4	holocarboxylase synthetase	unc-51 like kinase 4
('ENSG00000152208', 'ENSG00000169933')	0.7882977828982439	0	GRID2	FRMPD4	glutamate ionotropic receptor delta type subunit 2	FERM and PDZ domain containing 4
('ENSG00000169760', 'ENSG00000198626')	0.7882943036041594	0	NLGN1	RYR2	neuroligin 1	ryanodine receptor 2
('ENSG00000134343', 'ENSG00000152208')	0.7882876394763751	0	ANO3	GRID2	anoctamin 3	glutamate ionotropic receptor delta type subunit 2
('ENSG00000152208', 'ENSG00000185666')	0.7882502472949344	0	GRID2	SYN3	glutamate ionotropic receptor delta type subunit 2	synapsin III
('ENSG00000164588', 'ENSG00000188803')	0.7882449720241912	0	HCN1	SHISA6	hyperpolarization activated cyclic nucleotide gated potassium channel 1	shisa family member 6
('ENSG00000145526', 'ENSG00000182256')	0.7881757501584998	0	CDH18	GABRG3	cadherin 18	gamma-aminobutyric acid type A receptor subunit gamma3
('ENSG00000148303', 'ENSG00000197756')	0.7881606337850979	1	RPL7A	RPL37A	ribosomal protein L7a	ribosomal protein L37a
('ENSG00000081803', 'ENSG00000116117')	0.7881519784278599	0	CADPS2	PARD3B	calcium dependent secretion activator 2	par-3 family cell polarity regulator beta
('ENSG00000176358', 'ENSG00000205238')	0.7881468270951426	0	TAC4	SPDYE2	tachykinin precursor 4	speedy/RINGO cell cycle regulator family member E2
('ENSG00000182601', 'ENSG00000184611')	0.7881344611569129	0	HS3ST4	KCNH7	heparan sulfate-glucosamine 3-sulfotransferase 4	potassium voltage-gated channel subfamily H member 7
('ENSG00000148408', 'ENSG00000151025')	0.788131338876308	0	CACNA1B	GPR158	calcium voltage-gated channel subunit alpha1 B	G protein-coupled receptor 158
('ENSG00000169306', 'ENSG00000171189')	0.7881280144572381	0	IL1RAPL1	GRIK1	interleukin 1 receptor accessory protein like 1	glutamate ionotropic receptor kainate type subunit 1
('ENSG00000080224', 'ENSG00000134343')	0.7881073176221133	0	EPHA6	ANO3	EPH receptor A6	anoctamin 3
('ENSG00000155816', 'ENSG00000184408')	0.7881064434332705	0	FMN2	KCND2	formin 2	potassium voltage-gated channel subfamily D member 2
('ENSG00000169760', 'ENSG00000204442')	0.7881023356222536	0	NLGN1	NALF1	neuroligin 1	NALCN channel auxiliary factor 1
('ENSG00000021645', 'ENSG00000146555')	0.7880637420446375	1	NRXN3	SDK1	neurexin 3	sidekick cell adhesion molecule 1
('ENSG00000116117', 'ENSG00000187079')	0.7880602761290075	0	PARD3B	TEAD1	par-3 family cell polarity regulator beta	TEA domain transcription factor 1
('ENSG00000143947', 'ENSG00000168028')	0.7880526271878825	1	RPS27A	RPSA	ribosomal protein S27a	ribosomal protein SA
('ENSG00000145526', 'ENSG00000175175')	0.7880400259294009	0	CDH18	PPM1E	cadherin 18	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000149972', 'ENSG00000164796')	0.7880379646483144	0	CNTN5	CSMD3	contactin 5	CUB and Sushi multiple domains 3
('ENSG00000151025', 'ENSG00000170743')	0.7880305978293366	0	GPR158	SYT9	G protein-coupled receptor 158	synaptotagmin 9
('ENSG00000136942', 'ENSG00000229117')	0.7879910405551386	1	RPL35	RPL41	ribosomal protein L35	ribosomal protein L41
('ENSG00000156687', 'ENSG00000182901')	0.7879833599588135	0	UNC5D	RGS7	unc-5 netrin receptor D	regulator of G protein signaling 7
('ENSG00000006116', 'ENSG00000145863')	0.7879304909515497	0	CACNG3	GABRA6	calcium voltage-gated channel auxiliary subunit gamma 3	gamma-aminobutyric acid type A receptor subunit alpha6
('ENSG00000144713', 'ENSG00000221983')	0.7878607648599391	1	RPL32	UBA52	ribosomal protein L32	ubiquitin A-52 residue ribosomal protein fusion product 1
('ENSG00000007001', 'ENSG00000150361')	0.7878444101285776	0	UPP2	KLHL1	uridine phosphorylase 2	kelch like family member 1
('ENSG00000179344', 'ENSG00000196126')	0.7878127530577936	1	HLA-DQB1	HLA-DRB1	major histocompatibility complex, class II, DQ beta 1	major histocompatibility complex, class II, DR beta 1
('ENSG00000011677', 'ENSG00000182601')	0.7878088840777983	0	GABRA3	HS3ST4	gamma-aminobutyric acid type A receptor subunit alpha3	heparan sulfate-glucosamine 3-sulfotransferase 4
('ENSG00000119509', 'ENSG00000182185')	0.787798671409799	0	INVS	RAD51B	inversin	RAD51 paralog B
('ENSG00000080224', 'ENSG00000155511')	0.787797432076614	0	EPHA6	GRIA1	EPH receptor A6	glutamate ionotropic receptor AMPA type subunit 1
('ENSG00000183117', 'ENSG00000187323')	0.7877936688006801	0	CSMD1	DCC	CUB and Sushi multiple domains 1	DCC netrin 1 receptor
('ENSG00000108684', 'ENSG00000143473')	0.7877874704590927	0	ASIC2	KCNH1	acid sensing ion channel subunit 2	potassium voltage-gated channel subfamily H member 1
('ENSG00000165379', 'ENSG00000183230')	0.7877708001206787	0	LRFN5	CTNNA3	leucine rich repeat and fibronectin type III domain containing 5	catenin alpha 3
('ENSG00000161970', 'ENSG00000182899')	0.7877562896788154	1	RPL26	RPL35A	ribosomal protein L26	ribosomal protein L35a
('ENSG00000145934', 'ENSG00000198626')	0.7877426921925598	0	TENM2	RYR2	teneurin transmembrane protein 2	ryanodine receptor 2
('ENSG00000171863', 'ENSG00000231500')	0.787742407520245	1	RPS7	RPS18	ribosomal protein S7	ribosomal protein S18
('ENSG00000146872', 'ENSG00000157540')	0.7877383613403719	1	TLK2	DYRK1A	tousled like kinase 2	dual specificity tyrosine phosphorylation regulated kinase 1A
('ENSG00000186468', 'ENSG00000221983')	0.7877363711672005	1	RPS23	UBA52	ribosomal protein S23	ubiquitin A-52 residue ribosomal protein fusion product 1
('ENSG00000143473', 'ENSG00000169933')	0.7877350746455638	0	KCNH1	FRMPD4	potassium voltage-gated channel subfamily H member 1	FERM and PDZ domain containing 4
('ENSG00000169306', 'ENSG00000185942')	0.78773107495022	0	IL1RAPL1	NKAIN3	interleukin 1 receptor accessory protein like 1	sodium/potassium transporting ATPase interacting 3
('ENSG00000145242', 'ENSG00000156687')	0.7877290749462338	0	EPHA5	UNC5D	EPH receptor A5	unc-5 netrin receptor D
('ENSG00000089157', 'ENSG00000100316')	0.7876982101364015	1	RPLP0	RPL3	ribosomal protein lateral stalk subunit P0	ribosomal protein L3
('ENSG00000164588', 'ENSG00000183715')	0.7876621372657405	0	HCN1	OPCML	hyperpolarization activated cyclic nucleotide gated potassium channel 1	opioid binding protein/cell adhesion molecule like
('ENSG00000089157', 'ENSG00000162244')	0.7876584582033761	1	RPLP0	RPL29	ribosomal protein lateral stalk subunit P0	ribosomal protein L29
('ENSG00000170889', 'ENSG00000177954')	0.7876109075521993	1	RPS9	RPS27	ribosomal protein S9	ribosomal protein S27
('ENSG00000115183', 'ENSG00000150760')	0.7876060263182139	1	TANC1	DOCK1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	dedicator of cytokinesis 1
('ENSG00000108018', 'ENSG00000183230')	0.7875612122039297	0	SORCS1	CTNNA3	sortilin related VPS10 domain containing receptor 1	catenin alpha 3
('ENSG00000163637', 'ENSG00000187391')	0.787559679588577	0	PRICKLE2	MAGI2	prickle planar cell polarity protein 2	membrane associated guanylate kinase, WW and PDZ domain containing 2
('ENSG00000116824', 'ENSG00000160654')	0.7875488565748603	0	CD2	CD3G	CD2 molecule	CD3 gamma subunit of T-cell receptor complex
('ENSG00000145934', 'ENSG00000155816')	0.7875233388811782	0	TENM2	FMN2	teneurin transmembrane protein 2	formin 2
('ENSG00000145242', 'ENSG00000169933')	0.7875107001952388	0	EPHA5	FRMPD4	EPH receptor A5	FERM and PDZ domain containing 4
('ENSG00000126733', 'ENSG00000169933')	0.7875008220878627	0	DACH2	FRMPD4	dachshund family transcription factor 2	FERM and PDZ domain containing 4
('ENSG00000174444', 'ENSG00000196531')	0.7874999656438045	0	RPL4	NACA	ribosomal protein L4	nascent polypeptide associated complex subunit alpha
('ENSG00000071082', 'ENSG00000122026')	0.7874741086397621	1	RPL31	RPL21	ribosomal protein L31	ribosomal protein L21
('ENSG00000007001', 'ENSG00000174482')	0.7874680792564409	0	UPP2	LINGO2	uridine phosphorylase 2	leucine rich repeat and Ig domain containing 2
('ENSG00000136267', 'ENSG00000164796')	0.7874571364997808	0	DGKB	CSMD3	diacylglycerol kinase beta	CUB and Sushi multiple domains 3
('ENSG00000116251', 'ENSG00000161016')	0.7874280904535149	1	RPL22	RPL8	ribosomal protein L22	ribosomal protein L8
('ENSG00000185352', 'ENSG00000198626')	0.7874020112700942	0	HS6ST3	RYR2	heparan sulfate 6-O-sulfotransferase 3	ryanodine receptor 2
('ENSG00000142676', 'ENSG00000168028')	0.7873983133401619	1	RPL11	RPSA	ribosomal protein L11	ribosomal protein SA
('ENSG00000066032', 'ENSG00000185666')	0.7873965629325078	0	CTNNA2	SYN3	catenin alpha 2	synapsin III
('ENSG00000151025', 'ENSG00000152208')	0.7873876454062138	0	GPR158	GRID2	G protein-coupled receptor 158	glutamate ionotropic receptor delta type subunit 2
('ENSG00000183715', 'ENSG00000187672')	0.7873863564833103	0	OPCML	ERC2	opioid binding protein/cell adhesion molecule like	ELKS/RAB6-interacting/CAST family member 2
('ENSG00000171189', 'ENSG00000186094')	0.7873758133331504	0	GRIK1	AGBL4	glutamate ionotropic receptor kainate type subunit 1	AGBL carboxypeptidase 4
('ENSG00000171587', 'ENSG00000187323')	0.7873665078835046	0	DSCAM	DCC	DS cell adhesion molecule	DCC netrin 1 receptor
('ENSG00000156687', 'ENSG00000171094')	0.7873632123481604	0	UNC5D	ALK	unc-5 netrin receptor D	ALK receptor tyrosine kinase
('ENSG00000175497', 'ENSG00000185737')	0.7873484577491074	0	DPP10	NRG3	dipeptidyl peptidase like 10	neuregulin 3
('ENSG00000134115', 'ENSG00000183230')	0.7873467407630513	0	CNTN6	CTNNA3	contactin 6	catenin alpha 3
('ENSG00000133112', 'ENSG00000137154')	0.787346575677963	0	TPT1	RPS6	tumor protein, translationally-controlled 1	ribosomal protein S6
('ENSG00000150361', 'ENSG00000168959')	0.7873452096290233	0	KLHL1	GRM5	kelch like family member 1	glutamate metabotropic receptor 5
('ENSG00000164588', 'ENSG00000188580')	0.7873393395648443	0	HCN1	NKAIN2	hyperpolarization activated cyclic nucleotide gated potassium channel 1	sodium/potassium transporting ATPase interacting 2
('ENSG00000108821', 'ENSG00000168542')	0.7873340823417542	1	COL1A1	COL3A1	collagen type I alpha 1 chain	collagen type III alpha 1 chain
('ENSG00000152208', 'ENSG00000169862')	0.7873232837927164	0	GRID2	CTNND2	glutamate ionotropic receptor delta type subunit 2	catenin delta 2
('ENSG00000131469', 'ENSG00000221983')	0.7873224032208186	1	RPL27	UBA52	ribosomal protein L27	ubiquitin A-52 residue ribosomal protein fusion product 1
('ENSG00000189108', 'ENSG00000196090')	0.7873168086653903	0	IL1RAPL2	PTPRT	interleukin 1 receptor accessory protein like 2	protein tyrosine phosphatase receptor type T
('ENSG00000213741', 'ENSG00000231500')	0.787271843870098	1	RPS29	RPS18	ribosomal protein S29	ribosomal protein S18
('ENSG00000116251', 'ENSG00000174444')	0.7872659010767168	1	RPL22	RPL4	ribosomal protein L22	ribosomal protein L4
('ENSG00000080224', 'ENSG00000147485')	0.787265731926985	0	EPHA6	PXDNL	EPH receptor A6	peroxidasin like
('ENSG00000144619', 'ENSG00000183580')	0.7872596138024528	0	CNTN4	FBXL7	contactin 4	F-box and leucine rich repeat protein 7
('ENSG00000080224', 'ENSG00000149571')	0.7872479855538655	0	EPHA6	KIRREL3	EPH receptor A6	kirre like nephrin family adhesion molecule 3
('ENSG00000154162', 'ENSG00000169306')	0.7872460107827924	0	CDH12	IL1RAPL1	cadherin 12	interleukin 1 receptor accessory protein like 1
('ENSG00000116251', 'ENSG00000149806')	0.787225971839797	1	RPL22	FAU	ribosomal protein L22	FAU ubiquitin like and ribosomal protein S30 fusion
('ENSG00000164588', 'ENSG00000169181')	0.7872125222848014	0	HCN1	GSG1L	hyperpolarization activated cyclic nucleotide gated potassium channel 1	GSG1 like
('ENSG00000179603', 'ENSG00000198739')	0.7872116319197334	0	GRM8	LRRTM3	glutamate metabotropic receptor 8	leucine rich repeat transmembrane neuronal 3
('ENSG00000105193', 'ENSG00000174444')	0.7872092314219857	1	RPS16	RPL4	ribosomal protein S16	ribosomal protein L4
('ENSG00000151025', 'ENSG00000152214')	0.7872048602334009	0	GPR158	RIT2	G protein-coupled receptor 158	Ras like without CAAX 2
('ENSG00000169933', 'ENSG00000188803')	0.7871941594849534	0	FRMPD4	SHISA6	FERM and PDZ domain containing 4	shisa family member 6
('ENSG00000134115', 'ENSG00000152208')	0.7871868272497005	0	CNTN6	GRID2	contactin 6	glutamate ionotropic receptor delta type subunit 2
('ENSG00000169862', 'ENSG00000175497')	0.7871776582429993	0	CTNND2	DPP10	catenin delta 2	dipeptidyl peptidase like 10
('ENSG00000196126', 'ENSG00000204257')	0.7871606612513771	1	HLA-DRB1	HLA-DMA	major histocompatibility complex, class II, DR beta 1	major histocompatibility complex, class II, DM alpha
('ENSG00000183715', 'ENSG00000185008')	0.787129531801131	1	OPCML	ROBO2	opioid binding protein/cell adhesion molecule like	roundabout guidance receptor 2
('ENSG00000072315', 'ENSG00000145888')	0.7870844861059676	0	TRPC5	GLRA1	transient receptor potential cation channel subfamily C member 5	glycine receptor alpha 1
('ENSG00000164796', 'ENSG00000187323')	0.7870652992452724	1	CSMD3	DCC	CUB and Sushi multiple domains 3	DCC netrin 1 receptor
('ENSG00000145087', 'ENSG00000175175')	0.7870640041711886	0	STXBP5L	PPM1E	syntaxin binding protein 5L	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000114391', 'ENSG00000133112')	0.7870598379570872	0	RPL24	TPT1	ribosomal protein L24	tumor protein, translationally-controlled 1
('ENSG00000185352', 'ENSG00000189108')	0.7870416453274245	0	HS6ST3	IL1RAPL2	heparan sulfate 6-O-sulfotransferase 3	interleukin 1 receptor accessory protein like 2
('ENSG00000149571', 'ENSG00000186094')	0.787027930737002	0	KIRREL3	AGBL4	kirre like nephrin family adhesion molecule 3	AGBL carboxypeptidase 4
('ENSG00000130226', 'ENSG00000139220')	0.787010768174815	0	DPP6	PPFIA2	dipeptidyl peptidase like 6	PTPRF interacting protein alpha 2
('ENSG00000173812', 'ENSG00000177954')	0.786997340854334	0	EIF1	RPS27	eukaryotic translation initiation factor 1	ribosomal protein S27
('ENSG00000145242', 'ENSG00000155511')	0.7869855313786767	0	EPHA5	GRIA1	EPH receptor A5	glutamate ionotropic receptor AMPA type subunit 1
('ENSG00000108298', 'ENSG00000168028')	0.7869825714874935	1	RPL19	RPSA	ribosomal protein L19	ribosomal protein SA
('ENSG00000145526', 'ENSG00000150361')	0.7869760608476513	0	CDH18	KLHL1	cadherin 18	kelch like family member 1
('ENSG00000137154', 'ENSG00000156508')	0.7869745878357304	0	RPS6	EEF1A1	ribosomal protein S6	eukaryotic translation elongation factor 1 alpha 1
('ENSG00000021645', 'ENSG00000185942')	0.786968977809819	0	NRXN3	NKAIN3	neurexin 3	sodium/potassium transporting ATPase interacting 3
('ENSG00000134115', 'ENSG00000185053')	0.7869669764936499	0	CNTN6	SGCZ	contactin 6	sarcoglycan zeta
('ENSG00000131469', 'ENSG00000197958')	0.786963786992671	1	RPL27	RPL12	ribosomal protein L27	ribosomal protein L12
('ENSG00000164418', 'ENSG00000178568')	0.7869634630787862	0	GRIK2	ERBB4	glutamate ionotropic receptor kainate type subunit 2	erb-b2 receptor tyrosine kinase 4
('ENSG00000080224', 'ENSG00000171587')	0.7869436218932001	0	EPHA6	DSCAM	EPH receptor A6	DS cell adhesion molecule
('ENSG00000175175', 'ENSG00000184985')	0.7869169299815458	0	PPM1E	SORCS2	protein phosphatase, Mg2+/Mn2+ dependent 1E	sortilin related VPS10 domain containing receptor 2
('ENSG00000145242', 'ENSG00000164588')	0.7869163617699406	0	EPHA5	HCN1	EPH receptor A5	hyperpolarization activated cyclic nucleotide gated potassium channel 1
('ENSG00000148303', 'ENSG00000156508')	0.7869097627035574	0	RPL7A	EEF1A1	ribosomal protein L7a	eukaryotic translation elongation factor 1 alpha 1
('ENSG00000116117', 'ENSG00000150672')	0.7869003675448561	1	PARD3B	DLG2	par-3 family cell polarity regulator beta	discs large MAGUK scaffold protein 2
('ENSG00000108018', 'ENSG00000183715')	0.7868960360674345	0	SORCS1	OPCML	sortilin related VPS10 domain containing receptor 1	opioid binding protein/cell adhesion molecule like
('ENSG00000148948', 'ENSG00000188580')	0.7868865769476481	0	LRRC4C	NKAIN2	leucine rich repeat containing 4C	sodium/potassium transporting ATPase interacting 2
('ENSG00000145526', 'ENSG00000182601')	0.7868729848289632	0	CDH18	HS3ST4	cadherin 18	heparan sulfate-glucosamine 3-sulfotransferase 4
('ENSG00000169933', 'ENSG00000171587')	0.786865122956254	0	FRMPD4	DSCAM	FERM and PDZ domain containing 4	DS cell adhesion molecule
('ENSG00000179603', 'ENSG00000188803')	0.7868462683066165	0	GRM8	SHISA6	glutamate metabotropic receptor 8	shisa family member 6
('ENSG00000130255', 'ENSG00000156508')	0.7868260990814324	0	RPL36	EEF1A1	ribosomal protein L36	eukaryotic translation elongation factor 1 alpha 1
('ENSG00000130226', 'ENSG00000152208')	0.7868198122858949	0	DPP6	GRID2	dipeptidyl peptidase like 6	glutamate ionotropic receptor delta type subunit 2
('ENSG00000144619', 'ENSG00000183230')	0.7868144566769458	0	CNTN4	CTNNA3	contactin 4	catenin alpha 3
('ENSG00000172809', 'ENSG00000221983')	0.7868124950360328	1	RPL38	UBA52	ribosomal protein L38	ubiquitin A-52 residue ribosomal protein fusion product 1
('ENSG00000116251', 'ENSG00000145741')	0.7867869320593937	0	RPL22	BTF3	ribosomal protein L22	basic transcription factor 3
('ENSG00000152208', 'ENSG00000185008')	0.7867832880452809	0	GRID2	ROBO2	glutamate ionotropic receptor delta type subunit 2	roundabout guidance receptor 2
('ENSG00000145526', 'ENSG00000184985')	0.7867769181751582	0	CDH18	SORCS2	cadherin 18	sortilin related VPS10 domain containing receptor 2
('ENSG00000102466', 'ENSG00000183715')	0.7867616589758804	0	FGF14	OPCML	fibroblast growth factor 14	opioid binding protein/cell adhesion molecule like
('ENSG00000155886', 'ENSG00000175175')	0.786750964996568	0	SLC24A2	PPM1E	solute carrier family 24 member 2	protein phosphatase, Mg2+/Mn2+ dependent 1E
('ENSG00000021645', 'ENSG00000186094')	0.7867378612655983	0	NRXN3	AGBL4	neurexin 3	AGBL carboxypeptidase 4
('ENSG00000143473', 'ENSG00000151025')	0.7867142177151617	0	KCNH1	GPR158	potassium voltage-gated channel subfamily H member 1	G protein-coupled receptor 158
('ENSG00000071082', 'ENSG00000100316')	0.7867109319207723	1	RPL31	RPL3	ribosomal protein L31	ribosomal protein L3
('ENSG00000169760', 'ENSG00000170624')	0.7866877740279913	0	NLGN1	SGCD	neuroligin 1	sarcoglycan delta
('ENSG00000168959', 'ENSG00000179603')	0.7866798561782297	1	GRM5	GRM8	glutamate metabotropic receptor 5	glutamate metabotropic receptor 8
('ENSG00000169306', 'ENSG00000184408')	0.7866787917056337	0	IL1RAPL1	KCND2	interleukin 1 receptor accessory protein like 1	potassium voltage-gated channel subfamily D member 2
('ENSG00000116117', 'ENSG00000185532')	0.7866760973079348	0	PARD3B	PRKG1	par-3 family cell polarity regulator beta	protein kinase cGMP-dependent 1
('ENSG00000173406', 'ENSG00000186094')	0.786674337784641	0	DAB1	AGBL4	DAB adaptor protein 1	AGBL carboxypeptidase 4
('ENSG00000161970', 'ENSG00000163682')	0.7866601525236758	1	RPL26	RPL9	ribosomal protein L26	ribosomal protein L9
('ENSG00000119509', 'ENSG00000171723')	0.7866490990207914	0	INVS	GPHN	inversin	gephyrin
('ENSG00000083845', 'ENSG00000145741')	0.7866453129885681	0	RPS5	BTF3	ribosomal protein S5	basic transcription factor 3
('ENSG00000186094', 'ENSG00000196277')	0.7866360984609891	0	AGBL4	GRM7	AGBL carboxypeptidase 4	glutamate metabotropic receptor 7
('ENSG00000021645', 'ENSG00000185008')	0.7866139256416024	0	NRXN3	ROBO2	neurexin 3	roundabout guidance receptor 2
('ENSG00000148408', 'ENSG00000168959')	0.7865968893440461	1	CACNA1B	GRM5	calcium voltage-gated channel subunit alpha1 B	glutamate metabotropic receptor 5
('ENSG00000213741', 'ENSG00000233927')	0.7865820866852424	1	RPS29	RPS28	ribosomal protein S29	ribosomal protein S28
('ENSG00000142534', 'ENSG00000163682')	0.7865517378739708	1	RPS11	RPL9	ribosomal protein S11	ribosomal protein L9
('ENSG00000102452', 'ENSG00000145526')	0.7865464137310738	0	NALCN	CDH18	sodium leak channel, non-selective	cadherin 18
('ENSG00000147485', 'ENSG00000185666')	0.7865113149338472	0	PXDNL	SYN3	peroxidasin like	synapsin III
('ENSG00000002746', 'ENSG00000179603')	0.7865099804133886	0	HECW1	GRM8	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	glutamate metabotropic receptor 8
('ENSG00000183230', 'ENSG00000204442')	0.786494980465626	0	CTNNA3	NALF1	catenin alpha 3	NALCN channel auxiliary factor 1
('ENSG00000021645', 'ENSG00000130226')	0.786483253531774	0	NRXN3	DPP6	neurexin 3	dipeptidyl peptidase like 6
('ENSG00000108684', 'ENSG00000145242')	0.7864748929881572	0	ASIC2	EPHA5	acid sensing ion channel subunit 2	EPH receptor A5
('ENSG00000170959', 'ENSG00000186952')	0.7864502142523565	0	DCDC1	TMEM232	doublecortin domain containing 1	transmembrane protein 232
('ENSG00000116117', 'ENSG00000144724')	0.7864476102277226	0	PARD3B	PTPRG	par-3 family cell polarity regulator beta	protein tyrosine phosphatase receptor type G
('ENSG00000116117', 'ENSG00000169760')	0.786435762483703	0	PARD3B	NLGN1	par-3 family cell polarity regulator beta	neuroligin 1
('ENSG00000156482', 'ENSG00000168028')	0.7864304306195457	1	RPL30	RPSA	ribosomal protein L30	ribosomal protein SA
('ENSG00000143473', 'ENSG00000148408')	0.7863736786050544	0	KCNH1	CACNA1B	potassium voltage-gated channel subfamily H member 1	calcium voltage-gated channel subunit alpha1 B
('ENSG00000144285', 'ENSG00000148408')	0.786355287495519	1	SCN1A	CACNA1B	sodium voltage-gated channel alpha subunit 1	calcium voltage-gated channel subunit alpha1 B
('ENSG00000275302', 'ENSG00000276070')	0.7863497681759143	1	CCL4	CCL4L2	C-C motif chemokine ligand 4	C-C motif chemokine ligand 4 like 2
('ENSG00000122026', 'ENSG00000140988')	0.7863341767301375	1	RPL21	RPS2	ribosomal protein L21	ribosomal protein S2
('ENSG00000150275', 'ENSG00000204442')	0.7863281943727823	0	PCDH15	NALF1	protocadherin related 15	NALCN channel auxiliary factor 1
('ENSG00000169933', 'ENSG00000188580')	0.7863247729341046	0	FRMPD4	NKAIN2	FERM and PDZ domain containing 4	sodium/potassium transporting ATPase interacting 2
('ENSG00000147316', 'ENSG00000175054')	0.7863208704258188	0	MCPH1	ATR	microcephalin 1	ATR serine/threonine kinase
('ENSG00000156508', 'ENSG00000188846')	0.7863046904821885	0	EEF1A1	RPL14	eukaryotic translation elongation factor 1 alpha 1	ribosomal protein L14
('ENSG00000102452', 'ENSG00000179603')	0.7863037733986031	0	NALCN	GRM8	sodium leak channel, non-selective	glutamate metabotropic receptor 8
('ENSG00000080224', 'ENSG00000130226')	0.7862811986668029	0	EPHA6	DPP6	EPH receptor A6	dipeptidyl peptidase like 6
('ENSG00000171189', 'ENSG00000185737')	0.7862798398346768	0	GRIK1	NRG3	glutamate ionotropic receptor kainate type subunit 1	neuregulin 3
('ENSG00000089157', 'ENSG00000138326')	0.7862718834035645	1	RPLP0	RPS24	ribosomal protein lateral stalk subunit P0	ribosomal protein S24
('ENSG00000164588', 'ENSG00000182674')	0.7861931437842553	0	HCN1	KCNB2	hyperpolarization activated cyclic nucleotide gated potassium channel 1	potassium voltage-gated channel subfamily B member 2
('ENSG00000109339', 'ENSG00000187391')	0.7861661432449071	0	MAPK10	MAGI2	mitogen-activated protein kinase 10	membrane associated guanylate kinase, WW and PDZ domain containing 2
('ENSG00000171189', 'ENSG00000185666')	0.7861631411704225	0	GRIK1	SYN3	glutamate ionotropic receptor kainate type subunit 1	synapsin III
('ENSG00000042781', 'ENSG00000072315')	0.7861619100901744	0	USH2A	TRPC5	usherin	transient receptor potential cation channel subfamily C member 5
('ENSG00000105640', 'ENSG00000131469')	0.7861549827273381	1	RPL18A	RPL27	ribosomal protein L18a	ribosomal protein L27
('ENSG00000148303', 'ENSG00000177954')	0.7861355667302377	1	RPL7A	RPS27	ribosomal protein L7a	ribosomal protein S27
('ENSG00000148408', 'ENSG00000185053')	0.7861346713852784	0	CACNA1B	SGCZ	calcium voltage-gated channel subunit alpha1 B	sarcoglycan zeta
('ENSG00000169760', 'ENSG00000186094')	0.786130495872755	0	NLGN1	AGBL4	neuroligin 1	AGBL carboxypeptidase 4
('ENSG00000102466', 'ENSG00000154162')	0.7861166912307088	0	FGF14	CDH12	fibroblast growth factor 14	cadherin 12
('ENSG00000184408', 'ENSG00000198626')	0.7861159763722402	1	KCND2	RYR2	potassium voltage-gated channel subfamily D member 2	ryanodine receptor 2
('ENSG00000171587', 'ENSG00000179603')	0.7861015825260398	0	DSCAM	GRM8	DS cell adhesion molecule	glutamate metabotropic receptor 8
('ENSG00000112541', 'ENSG00000183580')	0.7861013820737147	0	PDE10A	FBXL7	phosphodiesterase 10A	F-box and leucine rich repeat protein 7
('ENSG00000184408', 'ENSG00000185666')	0.7860997872738847	0	KCND2	SYN3	potassium voltage-gated channel subfamily D member 2	synapsin III
('ENSG00000122026', 'ENSG00000231500')	0.7860921237180664	1	RPL21	RPS18	ribosomal protein L21	ribosomal protein S18
('ENSG00000141376', 'ENSG00000183826')	0.786082004791368	0	BCAS3	BTBD9	BCAS3 microtubule associated cell migration factor	BTB domain containing 9
('ENSG00000122406', 'ENSG00000145741')	0.7860739356271548	0	RPL5	BTF3	ribosomal protein L5	basic transcription factor 3
('ENSG00000089157', 'ENSG00000130255')	0.786070152315409	1	RPLP0	RPL36	ribosomal protein lateral stalk subunit P0	ribosomal protein L36
('ENSG00000106536', 'ENSG00000189108')	0.7860679178890817	0	POU6F2	IL1RAPL2	POU class 6 homeobox 2	interleukin 1 receptor accessory protein like 2
('ENSG00000089157', 'ENSG00000174444')	0.7860645110521457	1	RPLP0	RPL4	ribosomal protein lateral stalk subunit P0	ribosomal protein L4
('ENSG00000169306', 'ENSG00000198626')	0.786052167025088	0	IL1RAPL1	RYR2	interleukin 1 receptor accessory protein like 1	ryanodine receptor 2
('ENSG00000122026', 'ENSG00000147403')	0.7860509092493916	1	RPL21	RPL10	ribosomal protein L21	ribosomal protein L10
('ENSG00000165164', 'ENSG00000166596')	0.7860380767798535	0	CFAP47	CFAP52	cilia and flagella associated protein 47	cilia and flagella associated protein 52
