,Gene_1,Gene_2,Similarity,pair_type
33512,HTT,CEP19,0.5227272727272727,positive-positive
33513,HTT,ADCY10,0.45901639344262296,positive-positive
33514,HTT,KIAA0586,0.27906976744186046,positive-positive
33515,HTT,OXCT2,0.4925373134328358,positive-positive
33516,HTT,ROPN1B,0.35555555555555557,positive-positive
33517,HTT,PTPN23,0.5535714285714286,positive-positive
33518,HTT,EHD1,0.4864864864864865,positive-positive
33519,HTT,SPTBN5,0.5777777777777777,positive-positive
33520,HTT,DNAH9,0.4,positive-positive
33521,HTT,EHD3,0.5405405405405406,positive-positive
33522,HTT,PKD2L1,0.43636363636363634,positive-positive
33523,HTT,ICK,0.44047619047619047,positive-positive
33524,HTT,SSX2IP,0.4791666666666667,positive-positive
33525,HTT,ATP6V1D,0.3904761904761905,positive-positive
33526,HTT,CFAP20,0.4634146341463415,positive-positive
33527,HTT,BBIP1,0.32558139534883723,positive-positive
33528,HTT,MCIDAS,0.20930232558139536,positive-positive
33529,HTT,ABLIM1,0.5869565217391305,positive-positive
33530,HTT,ZMYND10,0.43243243243243246,positive-positive
33531,HTT,ABLIM3,0.6086956521739131,positive-positive
33532,HTT,PCNT,0.4,positive-positive
33533,HTT,CCNO,0.27906976744186046,positive-positive
33534,HTT,CSNK1D,0.33980582524271846,positive-positive
33535,HTT,ACTR2,0.4880952380952381,positive-positive
33536,HTT,RAB1A,0.39215686274509803,positive-positive
33537,HTT,FNBP1L,0.6938775510204082,positive-positive
33538,HTT,CATIP,0.4222222222222222,positive-positive
33539,HTT,CCDC13,0.5384615384615384,positive-positive
33540,HTT,RAB8B,0.43373493975903615,positive-positive
33541,HTT,TTC17,0.7777777777777778,positive-positive
33542,HTT,CCDC113,0.391304347826087,positive-positive
33543,HTT,C5orf42,0.37209302325581395,positive-positive
33544,HTT,AVIL,0.6119402985074627,positive-positive
33545,HTT,GSN,0.5757575757575758,positive-positive
33546,HTT,ACTR3,0.46511627906976744,positive-positive
33547,HTT,PARVA,0.7083333333333334,positive-positive
33548,HTT,PLA2G3,0.5909090909090909,positive-positive
33549,HEATR2,HNF1B,0.30357142857142855,positive-positive
33550,HEATR2,HSPA8,0.4811320754716981,positive-positive
33551,HEATR2,HYDIN,0.7272727272727273,positive-positive
33552,HEATR2,HYLS1,0.26785714285714285,positive-positive
33553,HEATR2,DNALI1,0.803030303030303,positive-positive
33554,HEATR2,IFT122,0.7647058823529411,positive-positive
33555,HEATR2,IFT140,0.7794117647058824,positive-positive
33556,HEATR2,IFT172,0.7681159420289855,positive-positive
33557,HEATR2,IFT20,0.7580645161290323,positive-positive
33558,HEATR2,IFT22,0.6461538461538462,positive-positive
33559,HEATR2,HSPB11,0.46551724137931033,positive-positive
33560,HEATR2,IFT27,0.5737704918032787,positive-positive
33561,HEATR2,IFT46,0.8059701492537313,positive-positive
33562,HEATR2,IFT52,0.7681159420289855,positive-positive
33563,HEATR2,IFT43,0.41379310344827586,positive-positive
33564,HEATR2,IFT57,0.7647058823529411,positive-positive
33565,HEATR2,IFT80,0.7,positive-positive
33566,HEATR2,IFT74,0.6935483870967742,positive-positive
33567,HEATR2,IFT81,0.7272727272727273,positive-positive
33568,HEATR2,IFT88,0.7857142857142857,positive-positive
33569,HEATR2,INPP5E,0.7241379310344828,positive-positive
33570,HEATR2,INTU,0.5,positive-positive
33571,HEATR2,INVS,0.3770491803278688,positive-positive
33572,HEATR2,IQCB1,0.3333333333333333,positive-positive
33573,HEATR2,JADE1,0.5151515151515151,positive-positive
33574,HEATR2,AK7,0.7096774193548387,positive-positive
33575,HEATR2,AK8,0.676923076923077,positive-positive
33576,HEATR2,KIF19,0.4625,positive-positive
33577,HEATR2,KIF17,0.5230769230769231,positive-positive
33578,HEATR2,KIF24,0.3918918918918919,positive-positive
33579,HEATR2,KIF3B,0.7142857142857143,positive-positive
33580,HEATR2,KIF3A,0.7571428571428571,positive-positive
33581,HEATR2,KIF3C,0.6521739130434783,positive-positive
33582,HEATR2,KIF27,0.3770491803278688,positive-positive
33583,HEATR2,KIF7,0.26666666666666666,positive-positive
33584,HEATR2,DNAAF2,0.8620689655172413,positive-positive
33585,HEATR2,EVC2,0.26785714285714285,positive-positive
33586,HEATR2,LCA5,0.3508771929824561,positive-positive
33587,HEATR2,PAFAH1B1,0.45569620253164556,positive-positive
33588,HEATR2,LZTFL1,0.5344827586206896,positive-positive
33589,HEATR2,MAK,0.5764705882352941,positive-positive
33590,HEATR2,MAL,0.22807017543859648,positive-positive
33591,HEATR2,MAPRE1,0.4563106796116505,positive-positive
33592,HEATR2,MCHR1,0.24561403508771928,positive-positive
33593,HEATR2,MDM1,0.25,positive-positive
33594,HEATR2,TRAF3IP1,0.8,positive-positive
33595,HEATR2,MKKS,0.40350877192982454,positive-positive
33596,HEATR2,MKS1,0.6666666666666666,positive-positive
33597,HEATR2,TMEM67,0.6716417910447762,positive-positive
33598,HEATR2,MLF1,0.47368421052631576,positive-positive
33599,HEATR2,MNS1,0.5932203389830508,positive-positive
33600,HEATR2,MYO15A,0.45454545454545453,positive-positive
33601,HEATR2,MYO7A,0.5,positive-positive
33602,HEATR2,NME5,0.609375,positive-positive
33603,HEATR2,NME7,0.75,positive-positive
33604,HEATR2,NEK1,0.5125,positive-positive
33605,HEATR2,NEK2,0.3780487804878049,positive-positive
33606,HEATR2,NEK4,0.43243243243243246,positive-positive
33607,HEATR2,NEK8,0.5,positive-positive
33608,HEATR2,NINL,0.3157894736842105,positive-positive
33609,HEATR2,NIN,0.30357142857142855,positive-positive
33610,HEATR2,NOTO,0.16071428571428573,positive-positive
33611,HEATR2,NPHP1,0.3448275862068966,positive-positive
33612,HEATR2,NPHP3,0.5,positive-positive
33613,HEATR2,NPHP4,0.515625,positive-positive
33614,HEATR2,NUP214,0.42857142857142855,positive-positive
33615,HEATR2,NUP37,0.46551724137931033,positive-positive
33616,HEATR2,NUP35,0.5285714285714286,positive-positive
33617,HEATR2,NUP62,0.5125,positive-positive
33618,HEATR2,NUP93,0.5238095238095238,positive-positive
33619,HEATR2,OCRL,0.6075949367088608,positive-positive
33620,HEATR2,ODF2,0.4107142857142857,positive-positive
33621,HEATR2,OFD1,0.43333333333333335,positive-positive
33622,HEATR2,ORC1,0.4854368932038835,positive-positive
33623,HEATR2,PACRG,0.8461538461538461,positive-positive
33624,HEATR2,PARD6A,0.46875,positive-positive
33625,HEATR2,PARD3,0.4444444444444444,positive-positive
33626,HEATR2,PCDH15,0.4107142857142857,positive-positive
33627,HEATR2,PCM1,0.3684210526315789,positive-positive
33628,HEATR2,PDE6D,0.65625,positive-positive
33629,HEATR2,PDZD7,0.32142857142857145,positive-positive
33630,HEATR2,PIBF1,0.5166666666666667,positive-positive
33631,HEATR2,PKD1L1,0.23214285714285715,positive-positive
33632,HEATR2,PKD1,0.32142857142857145,positive-positive
33633,HEATR2,PKD2,0.4461538461538462,positive-positive
33634,HEATR2,PKHD1,0.2903225806451613,positive-positive
33635,HEATR2,PLK1,0.5,positive-positive
33636,HEATR2,POC1A,0.8,positive-positive
33637,HEATR2,PTCH1,0.4264705882352941,positive-positive
33638,HEATR2,BBS9,0.6615384615384615,positive-positive
33639,HEATR2,PTPDC1,0.6666666666666666,positive-positive
33640,HEATR2,RAB17,0.17543859649122806,positive-positive
33641,HEATR2,RAB23,0.7377049180327869,positive-positive
33642,HEATR2,RAB3IP,0.4426229508196721,positive-positive
33643,HEATR2,RAB8A,0.4943820224719101,positive-positive
33644,HEATR2,RANBP1,0.4642857142857143,positive-positive
33645,HEATR2,RAN,0.48598130841121495,positive-positive
33646,HEATR2,RAB11A,0.5,positive-positive
33647,HEATR2,RAB11FIP3,0.45,positive-positive
33648,HEATR2,RFX3,0.45714285714285713,positive-positive
33649,HEATR2,RILPL1,0.43548387096774194,positive-positive
33650,HEATR2,RILPL2,0.25,positive-positive
33651,HEATR2,ROPN1L,0.5344827586206896,positive-positive
33652,HEATR2,RP1,0.2631578947368421,positive-positive
33653,HEATR2,RPGRIP1,0.26785714285714285,positive-positive
33654,HEATR2,RPGR,0.40625,positive-positive
33655,HEATR2,RSPH4A,0.7741935483870968,positive-positive
33656,HEATR2,RSPH3,0.7692307692307693,positive-positive
33657,HEATR2,RSPH9,0.7903225806451613,positive-positive
33658,HEATR2,RSPH1,0.78125,positive-positive
33659,HEATR2,RTTN,0.43103448275862066,positive-positive
33660,HEATR2,SLC47A2,0.4,positive-positive
33661,HEATR2,SASS6,0.6666666666666666,positive-positive
33662,HEATR2,SCLT1,0.32142857142857145,positive-positive
33663,HEATR2,SDCCAG8,0.32142857142857145,positive-positive
33664,HEATR2,POMK,0.3559322033898305,positive-positive
33665,HEATR2,SHH,0.423728813559322,positive-positive
33666,HEATR2,SMO,0.47368421052631576,positive-positive
33667,HEATR2,SNAP25,0.5294117647058824,positive-positive
33668,HEATR2,SNX10,0.24561403508771928,positive-positive
33669,HEATR2,SPA17,0.30357142857142855,positive-positive
33670,HEATR2,SPAG6,0.7611940298507462,positive-positive
33671,HEATR2,SPATA7,0.24561403508771928,positive-positive
33672,HEATR2,SPEF2,0.6610169491525424,positive-positive
33673,HEATR2,SPAG16,0.5757575757575758,positive-positive
33674,HEATR2,SPAG17,0.5,positive-positive
33675,HEATR2,SSNA1,0.7230769230769231,positive-positive
33676,HEATR2,SSTR3,0.3275862068965517,positive-positive
33677,HEATR2,STK38L,0.4948453608247423,positive-positive
33678,HEATR2,STIL,0.3392857142857143,positive-positive
33679,HEATR2,STK36,0.6111111111111112,positive-positive
33680,HEATR2,STOML3,0.28169014084507044,positive-positive
33681,HEATR2,STX3,0.38333333333333336,positive-positive
33682,HEATR2,SUFU,0.5344827586206896,positive-positive
33683,HEATR2,SYNE2,0.3684210526315789,positive-positive
33684,HEATR2,TUBA1A,0.42592592592592593,positive-positive
33685,HEATR2,TUBA1C,0.4351851851851852,positive-positive
33686,HEATR2,TUBA4A,0.2897196261682243,positive-positive
33687,HEATR2,TUBB2A,0.3113207547169811,positive-positive
33688,HEATR2,TUBB2B,0.33962264150943394,positive-positive
33689,HEATR2,TUBB3,0.2524271844660194,positive-positive
33690,HEATR2,TBC1D30,0.5166666666666667,positive-positive
33691,HEATR2,TBC1D7,0.49122807017543857,positive-positive
33692,HEATR2,TUBE1,0.6911764705882353,positive-positive
33693,HEATR2,TCTN3,0.41379310344827586,positive-positive
33694,HEATR2,TCTN2,0.2857142857142857,positive-positive
33695,HEATR2,TCTN1,0.26785714285714285,positive-positive
33696,HEATR2,TEKT2,0.5178571428571429,positive-positive
33697,HEATR2,TEKT4,0.375,positive-positive
33698,HEATR2,TEKT5,0.4107142857142857,positive-positive
33699,HEATR2,LRRC6,0.7246376811594203,positive-positive
33700,HEATR2,TMEM138,0.35,positive-positive
33701,HEATR2,TMEM216,0.3050847457627119,positive-positive
33702,HEATR2,TMEM231,0.5166666666666667,positive-positive
33703,HEATR2,TMEM237,0.26785714285714285,positive-positive
33704,HEATR2,TNPO1,0.5102040816326531,positive-positive
33705,HEATR2,NGFR,0.29310344827586204,positive-positive
33706,HEATR2,TOPORS,0.5,positive-positive
33707,HEATR2,TRAPPC10,0.5,positive-positive
33708,HEATR2,TRAPPC3,0.53,positive-positive
33709,HEATR2,TRAPPC9,0.4714285714285714,positive-positive
33710,HEATR2,TPPP2,0.3620689655172414,positive-positive
33711,HEATR2,TRIM32,0.23214285714285715,positive-positive
33712,HEATR2,TRIP11,0.3968253968253968,positive-positive
33713,HEATR2,TTC21B,0.7681159420289855,positive-positive
33714,HEATR2,TTC30A,0.7857142857142857,positive-positive
33715,HEATR2,TTC30B,0.7857142857142857,positive-positive
33716,HEATR2,TTC12,0.32142857142857145,positive-positive
33717,HEATR2,TTBK2,0.45588235294117646,positive-positive
33718,HEATR2,TTC26,0.75,positive-positive
33719,HEATR2,TTC29,0.3333333333333333,positive-positive
33720,HEATR2,TTC8,0.6666666666666666,positive-positive
33721,HEATR2,TTK,0.4,positive-positive
33722,HEATR2,TTLL3,0.5901639344262295,positive-positive
33723,HEATR2,TTLL6,0.6891891891891891,positive-positive
33724,HEATR2,TTLL9,0.6363636363636364,positive-positive
33725,HEATR2,TULP1,0.5,positive-positive
33726,HEATR2,TULP3,0.5675675675675675,positive-positive
33727,HEATR2,NME8,0.5344827586206896,positive-positive
33728,HEATR2,ULK4,0.582089552238806,positive-positive
33729,HEATR2,USH1G,0.46551724137931033,positive-positive
33730,HEATR2,USH2A,0.3793103448275862,positive-positive
33731,HEATR2,USH1C,0.40350877192982454,positive-positive
33732,HEATR2,VDAC3,0.4794520547945205,positive-positive
33733,HEATR2,VHL,0.2982456140350877,positive-positive
33734,HEATR2,WDR19,0.6714285714285714,positive-positive
33735,HEATR2,WDR35,0.7464788732394366,positive-positive
33736,HEATR2,WDR60,0.6612903225806451,positive-positive
33737,HEATR2,WDR78,0.6363636363636364,positive-positive
33738,HEATR2,DFNB31,0.5357142857142857,positive-positive
33739,HEATR2,XPNPEP3,0.5057471264367817,positive-positive
33740,HEATR2,RP2,0.6142857142857143,positive-positive
33741,HEATR2,ZNF423,0.3508771929824561,positive-positive
33742,HEATR2,CCDC151,0.6779661016949152,positive-positive
33743,HEATR2,UNC119B,0.6515151515151515,positive-positive
33744,HEATR2,PROM1,0.47540983606557374,positive-positive
33745,HEATR2,CABYR,0.14035087719298245,positive-positive
33746,HEATR2,AKAP3,0.14285714285714285,positive-positive
33747,HEATR2,SNAP29,0.47619047619047616,positive-positive
33748,HEATR2,UMOD,0.26785714285714285,positive-positive
33749,HEATR2,RHO,0.3448275862068966,positive-positive
33750,HEATR2,GNAT1,0.3055555555555556,positive-positive
33751,HEATR2,PRKACA,0.5,positive-positive
33752,HEATR2,GNAT2,0.3194444444444444,positive-positive
33753,HEATR2,ARL2,0.494949494949495,positive-positive
33754,HEATR2,SCNN1A,0.25806451612903225,positive-positive
33755,HEATR2,RAB15,0.2631578947368421,positive-positive
33756,HEATR2,TAS2R43,0.17857142857142858,positive-positive
33757,HEATR2,RAB10,0.46511627906976744,positive-positive
33758,HEATR2,RAB14,0.5189873417721519,positive-positive
33759,HEATR2,TBCC,0.5975609756097561,positive-positive
33760,HEATR2,AKAP4,0.17543859649122806,positive-positive
33761,HEATR2,TCTEX1D4,0.17543859649122806,positive-positive
33762,HEATR2,ARMC4,0.7419354838709677,positive-positive
33763,HEATR2,CEP162,0.45614035087719296,positive-positive
33764,HEATR2,AGBL2,0.703125,positive-positive
33765,HEATR2,AGBL4,0.5873015873015873,positive-positive
33766,HEATR2,CCSAP,0.21052631578947367,positive-positive
33767,HEATR2,DZIP1,0.5,positive-positive
33768,HEATR2,DZIP1L,0.5166666666666667,positive-positive
33769,HEATR2,PGAM4,0.40476190476190477,positive-positive
33770,HEATR2,POC1B,0.7076923076923077,positive-positive
33771,HEATR2,DNAH7,0.6911764705882353,positive-positive
33772,HEATR2,HAVCR1,0.16071428571428573,positive-positive
33773,HEATR2,C5orf30,0.25,positive-positive
33774,HEATR2,MARK4,0.3625,positive-positive
33775,HEATR2,CEP19,0.3793103448275862,positive-positive
33776,HEATR2,ADCY10,0.4782608695652174,positive-positive
33777,HEATR2,KIAA0586,0.21428571428571427,positive-positive
33778,HEATR2,OXCT2,0.4868421052631579,positive-positive
33779,HEATR2,ROPN1B,0.32142857142857145,positive-positive
33780,HEATR2,PTPN23,0.4492753623188406,positive-positive
33781,HEATR2,EHD1,0.5569620253164557,positive-positive
33782,HEATR2,SPTBN5,0.3548387096774194,positive-positive
33783,HEATR2,DNAH9,0.7352941176470589,positive-positive
33784,HEATR2,EHD3,0.5875,positive-positive
33785,HEATR2,PKD2L1,0.4603174603174603,positive-positive
33786,HEATR2,ICK,0.5581395348837209,positive-positive
33787,HEATR2,SSX2IP,0.3770491803278688,positive-positive
33788,HEATR2,ATP6V1D,0.5,positive-positive
33789,HEATR2,CFAP20,0.7272727272727273,positive-positive
33790,HEATR2,BBIP1,0.22807017543859648,positive-positive
33791,HEATR2,MCIDAS,0.14035087719298245,positive-positive
33792,HEATR2,ABLIM1,0.4576271186440678,positive-positive
33793,HEATR2,ZMYND10,0.803030303030303,positive-positive
33794,HEATR2,ABLIM3,0.4262295081967213,positive-positive
33795,HEATR2,PCNT,0.35714285714285715,positive-positive
33796,HEATR2,CCNO,0.19298245614035087,positive-positive
33797,HEATR2,CSNK1D,0.4519230769230769,positive-positive
33798,HEATR2,ACTR2,0.4838709677419355,positive-positive
33799,HEATR2,RAB1A,0.47619047619047616,positive-positive
33800,HEATR2,FNBP1L,0.45454545454545453,positive-positive
33801,HEATR2,CATIP,0.3508771929824561,positive-positive
33802,HEATR2,CCDC13,0.631578947368421,positive-positive
33803,HEATR2,RAB8B,0.4666666666666667,positive-positive
33804,HEATR2,TTC17,0.453125,positive-positive
33805,HEATR2,CCDC113,0.7301587301587301,positive-positive
33806,HEATR2,C5orf42,0.2857142857142857,positive-positive
33807,HEATR2,AVIL,0.5714285714285714,positive-positive
33808,HEATR2,GSN,0.581081081081081,positive-positive
33809,HEATR2,ACTR3,0.5108695652173914,positive-positive
33810,HEATR2,PARVA,0.46153846153846156,positive-positive
33811,HEATR2,PLA2G3,0.45614035087719296,positive-positive
33812,HNF1B,HSPA8,0.16831683168316833,positive-positive
33813,HNF1B,HYDIN,0.29310344827586204,positive-positive
33814,HNF1B,HYLS1,0.6,positive-positive
33815,HNF1B,DNALI1,0.25,positive-positive
33816,HNF1B,IFT122,0.24615384615384617,positive-positive
33817,HNF1B,IFT140,0.26153846153846155,positive-positive
33818,HNF1B,IFT172,0.25757575757575757,positive-positive
33819,HNF1B,IFT20,0.32075471698113206,positive-positive
33820,HNF1B,IFT22,0.3076923076923077,positive-positive
33821,HNF1B,HSPB11,0.4375,positive-positive
33822,HNF1B,IFT27,0.32558139534883723,positive-positive
33823,HNF1B,IFT46,0.24242424242424243,positive-positive
33824,HNF1B,IFT52,0.25757575757575757,positive-positive
33825,HNF1B,IFT43,0.4827586206896552,positive-positive
33826,HNF1B,IFT57,0.265625,positive-positive
33827,HNF1B,IFT80,0.25,positive-positive
33828,HNF1B,IFT74,0.32,positive-positive
33829,HNF1B,IFT81,0.29310344827586204,positive-positive
33830,HNF1B,IFT88,0.2463768115942029,positive-positive
33831,HNF1B,INPP5E,0.35555555555555557,positive-positive
33832,HNF1B,INTU,0.45454545454545453,positive-positive
33833,HNF1B,INVS,0.5517241379310345,positive-positive
33834,HNF1B,IQCB1,0.6818181818181818,positive-positive
33835,HNF1B,JADE1,0.32608695652173914,positive-positive
33836,HNF1B,AK7,0.34,positive-positive
33837,HNF1B,AK8,0.32075471698113206,positive-positive
33838,HNF1B,KIF19,0.21875,positive-positive
33839,HNF1B,KIF17,0.30434782608695654,positive-positive
33840,HNF1B,KIF24,0.18518518518518517,positive-positive
33841,HNF1B,KIF3B,0.24615384615384617,positive-positive
33842,HNF1B,KIF3A,0.21739130434782608,positive-positive
33843,HNF1B,KIF3C,0.25,positive-positive
33844,HNF1B,KIF27,0.3235294117647059,positive-positive
33845,HNF1B,KIF7,0.4230769230769231,positive-positive
33846,HNF1B,DNAAF2,0.3269230769230769,positive-positive
33847,HNF1B,EVC2,0.6,positive-positive
33848,HNF1B,LCA5,0.6521739130434783,positive-positive
33849,HNF1B,PAFAH1B1,0.26666666666666666,positive-positive
33850,HNF1B,LZTFL1,0.5151515151515151,positive-positive
33851,HNF1B,MAK,0.21794871794871795,positive-positive
33852,HNF1B,MAL,0.631578947368421,positive-positive
33853,HNF1B,MAPRE1,0.16842105263157894,positive-positive
33854,HNF1B,MCHR1,0.6842105263157895,positive-positive
33855,HNF1B,MDM1,0.631578947368421,positive-positive
33856,HNF1B,TRAF3IP1,0.25806451612903225,positive-positive
33857,HNF1B,MKKS,0.5769230769230769,positive-positive
33858,HNF1B,MKS1,0.38636363636363635,positive-positive
33859,HNF1B,TMEM67,0.30357142857142855,positive-positive
33860,HNF1B,MLF1,0.5,positive-positive
33861,HNF1B,MNS1,0.41025641025641024,positive-positive
33862,HNF1B,MYO15A,0.32558139534883723,positive-positive
33863,HNF1B,MYO7A,0.3953488372093023,positive-positive
33864,HNF1B,NME5,0.3617021276595745,positive-positive
33865,HNF1B,NME7,0.2698412698412698,positive-positive
33866,HNF1B,NEK1,0.26153846153846155,positive-positive
33867,HNF1B,NEK2,0.2542372881355932,positive-positive
33868,HNF1B,NEK4,0.28846153846153844,positive-positive
33869,HNF1B,NEK8,0.3953488372093023,positive-positive
33870,HNF1B,NINL,0.44,positive-positive
33871,HNF1B,NIN,0.7,positive-positive
33872,HNF1B,NOTO,0.5294117647058824,positive-positive
33873,HNF1B,NPHP1,0.56,positive-positive
33874,HNF1B,NPHP3,0.2857142857142857,positive-positive
33875,HNF1B,NPHP4,0.3488372093023256,positive-positive
33876,HNF1B,NUP214,0.32608695652173914,positive-positive
33877,HNF1B,NUP37,0.3939393939393939,positive-positive
33878,HNF1B,NUP35,0.3333333333333333,positive-positive
33879,HNF1B,NUP62,0.26153846153846155,positive-positive
33880,HNF1B,NUP93,0.2361111111111111,positive-positive
33881,HNF1B,OCRL,0.23943661971830985,positive-positive
33882,HNF1B,ODF2,0.6,positive-positive
33883,HNF1B,OFD1,0.46875,positive-positive
33884,HNF1B,ORC1,0.16326530612244897,positive-positive
33885,HNF1B,PACRG,0.24615384615384617,positive-positive
33886,HNF1B,PARD6A,0.41025641025641024,positive-positive
33887,HNF1B,PARD3,0.40540540540540543,positive-positive
33888,HNF1B,PCDH15,0.48148148148148145,positive-positive
33889,HNF1B,PCM1,0.625,positive-positive
33890,HNF1B,PDE6D,0.3137254901960784,positive-positive
33891,HNF1B,PDZD7,0.5909090909090909,positive-positive
33892,HNF1B,PIBF1,0.4857142857142857,positive-positive
33893,HNF1B,PKD1L1,0.5789473684210527,positive-positive
33894,HNF1B,PKD1,0.75,positive-positive
33895,HNF1B,PKD2,0.41025641025641024,positive-positive
33896,HNF1B,PKHD1,0.36666666666666664,positive-positive
33897,HNF1B,PLK1,0.2,positive-positive
33898,HNF1B,POC1A,0.25806451612903225,positive-positive
33899,HNF1B,PTCH1,0.28888888888888886,positive-positive
33900,HNF1B,BBS9,0.2777777777777778,positive-positive
33901,HNF1B,PTPDC1,0.3148148148148148,positive-positive
33902,HNF1B,RAB17,0.5555555555555556,positive-positive
33903,HNF1B,RAB23,0.3137254901960784,positive-positive
33904,HNF1B,RAB3IP,0.4411764705882353,positive-positive
33905,HNF1B,RAB8A,0.189873417721519,positive-positive
33906,HNF1B,RANBP1,0.23529411764705882,positive-positive
33907,HNF1B,RAN,0.15384615384615385,positive-positive
33908,HNF1B,RAB11A,0.15841584158415842,positive-positive
33909,HNF1B,RAB11FIP3,0.5,positive-positive
33910,HNF1B,RFX3,0.3125,positive-positive
33911,HNF1B,RILPL1,0.35135135135135137,positive-positive
33912,HNF1B,RILPL2,0.7222222222222222,positive-positive
33913,HNF1B,ROPN1L,0.47058823529411764,positive-positive
33914,HNF1B,RP1,0.65,positive-positive
33915,HNF1B,RPGRIP1,0.6,positive-positive
33916,HNF1B,RPGR,0.3783783783783784,positive-positive
33917,HNF1B,RSPH4A,0.2909090909090909,positive-positive
33918,HNF1B,RSPH3,0.288135593220339,positive-positive
33919,HNF1B,RSPH9,0.2857142857142857,positive-positive
33920,HNF1B,RSPH1,0.29310344827586204,positive-positive
33921,HNF1B,RTTN,0.5714285714285714,positive-positive
33922,HNF1B,SLC47A2,0.140625,positive-positive
33923,HNF1B,SASS6,0.26785714285714285,positive-positive
33924,HNF1B,SCLT1,0.8421052631578947,positive-positive
33925,HNF1B,SDCCAG8,0.6666666666666666,positive-positive
33926,HNF1B,POMK,0.64,positive-positive
33927,HNF1B,SHH,0.36363636363636365,positive-positive
33928,HNF1B,SMO,0.45161290322580644,positive-positive
33929,HNF1B,SNAP25,0.3541666666666667,positive-positive
33930,HNF1B,SNX10,0.6842105263157895,positive-positive
33931,HNF1B,SPA17,0.6190476190476191,positive-positive
33932,HNF1B,SPAG6,0.27419354838709675,positive-positive
33933,HNF1B,SPATA7,0.6,positive-positive
33934,HNF1B,SPEF2,0.40476190476190477,positive-positive
33935,HNF1B,SPAG16,0.22641509433962265,positive-positive
33936,HNF1B,SPAG17,0.6071428571428571,positive-positive
33937,HNF1B,SSNA1,0.2807017543859649,positive-positive
33938,HNF1B,SSTR3,0.4074074074074074,positive-positive
33939,HNF1B,STK38L,0.17777777777777778,positive-positive
33940,HNF1B,STIL,0.7142857142857143,positive-positive
33941,HNF1B,STK36,0.2833333333333333,positive-positive
33942,HNF1B,STOML3,0.3333333333333333,positive-positive
33943,HNF1B,STX3,0.5714285714285714,positive-positive
33944,HNF1B,SUFU,0.47058823529411764,positive-positive
33945,HNF1B,SYNE2,0.5,positive-positive
33946,HNF1B,TUBA1A,0.12745098039215685,positive-positive
33947,HNF1B,TUBA1C,0.1262135922330097,positive-positive
33948,HNF1B,TUBA4A,0.125,positive-positive
33949,HNF1B,TUBB2A,0.12359550561797752,positive-positive
33950,HNF1B,TUBB2B,0.13186813186813187,positive-positive
33951,HNF1B,TUBB3,0.1111111111111111,positive-positive
33952,HNF1B,TBC1D30,0.4857142857142857,positive-positive
33953,HNF1B,TBC1D7,0.4375,positive-positive
33954,HNF1B,TUBE1,0.288135593220339,positive-positive
33955,HNF1B,TCTN3,0.4827586206896552,positive-positive
33956,HNF1B,TCTN2,0.65,positive-positive
33957,HNF1B,TCTN1,0.6842105263157895,positive-positive
33958,HNF1B,TEKT2,0.4838709677419355,positive-positive
33959,HNF1B,TEKT4,0.52,positive-positive
33960,HNF1B,TEKT5,0.3333333333333333,positive-positive
33961,HNF1B,LRRC6,0.2698412698412698,positive-positive
33962,HNF1B,TMEM138,0.5555555555555556,positive-positive
33963,HNF1B,TMEM216,0.35714285714285715,positive-positive
33964,HNF1B,TMEM231,0.4444444444444444,positive-positive
33965,HNF1B,TMEM237,0.6842105263157895,positive-positive
33966,HNF1B,TNPO1,0.1595744680851064,positive-positive
33967,HNF1B,NGFR,0.5652173913043478,positive-positive
33968,HNF1B,TOPORS,0.35714285714285715,positive-positive
33969,HNF1B,TRAPPC10,0.29310344827586204,positive-positive
33970,HNF1B,TRAPPC3,0.17525773195876287,positive-positive
33971,HNF1B,TRAPPC9,0.3333333333333333,positive-positive
33972,HNF1B,TPPP2,0.3793103448275862,positive-positive
33973,HNF1B,TRIM32,0.5789473684210527,positive-positive
33974,HNF1B,TRIP11,0.4411764705882353,positive-positive
33975,HNF1B,TTC21B,0.25757575757575757,positive-positive
33976,HNF1B,TTC30A,0.2463768115942029,positive-positive
33977,HNF1B,TTC30B,0.2463768115942029,positive-positive
33978,HNF1B,TTC12,0.5909090909090909,positive-positive
33979,HNF1B,TTBK2,0.30434782608695654,positive-positive
33980,HNF1B,TTC26,0.2698412698412698,positive-positive
33981,HNF1B,TTC29,0.6818181818181818,positive-positive
33982,HNF1B,TTC8,0.2459016393442623,positive-positive
33983,HNF1B,TTK,0.2807017543859649,positive-positive
33984,HNF1B,TTLL3,0.3181818181818182,positive-positive
33985,HNF1B,TTLL6,0.2112676056338028,positive-positive
33986,HNF1B,TTLL9,0.2777777777777778,positive-positive
33987,HNF1B,TULP1,0.2,positive-positive
33988,HNF1B,TULP3,0.2222222222222222,positive-positive
33989,HNF1B,NME8,0.5151515151515151,positive-positive
33990,HNF1B,ULK4,0.3137254901960784,positive-positive
33991,HNF1B,USH1G,0.4838709677419355,positive-positive
33992,HNF1B,USH2A,0.5769230769230769,positive-positive
33993,HNF1B,USH1C,0.41379310344827586,positive-positive
33994,HNF1B,VDAC3,0.2545454545454545,positive-positive
33995,HNF1B,VHL,0.5217391304347826,positive-positive
33996,HNF1B,WDR19,0.2786885245901639,positive-positive
33997,HNF1B,WDR35,0.25,positive-positive
